"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"Emendatus Enigmatica","emendatusenigmatica:dimensional_weathered_limestone_ore","emendatusenigmatica:dimensional_weathered_limestone_ore","Dimensional Shard Ore - Weathered Limestone","true","forge:ores, forge:ores/dimensional, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:electrum_block","emendatusenigmatica:electrum_block","Block of Electrum","true","forge:storage_blocks, forge:storage_blocks/electrum, minecraft:beacon_base_blocks"
"Emendatus Enigmatica","emendatusenigmatica:emerald_andesite_ore","emendatusenigmatica:emerald_andesite_ore","Emerald Ore - Andesite","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_basalt_ore","emendatusenigmatica:emerald_basalt_ore","Emerald Ore - Basalt","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_blackstone_ore","emendatusenigmatica:emerald_blackstone_ore","Emerald Ore - Blackstone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_blue_netherrack_ore","emendatusenigmatica:emerald_blue_netherrack_ore","Emerald Ore - Blue Netherrack","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_brimstone_ore","emendatusenigmatica:emerald_brimstone_ore","Emerald Ore - Brimstone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_c_limestone_ore","emendatusenigmatica:emerald_c_limestone_ore","Emerald Ore - Limestone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_cryptic_stone_ore","emendatusenigmatica:emerald_cryptic_stone_ore","Emerald Ore - Cryptic Stone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_deepslate_ore","emendatusenigmatica:emerald_deepslate_ore","Emerald Ore - Deepslate","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_diorite_ore","emendatusenigmatica:emerald_diorite_ore","Emerald Ore - Diorite","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_end_stone_ore","emendatusenigmatica:emerald_end_stone_ore","Emerald Ore - End Stone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_ether_stone_ore","emendatusenigmatica:emerald_ether_stone_ore","Emerald Ore - Ether Stone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_flavolite_ore","emendatusenigmatica:emerald_flavolite_ore","Emerald Ore - Flavolite","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_gabbro_ore","emendatusenigmatica:emerald_gabbro_ore","Emerald Ore - Gabbro","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_granite_ore","emendatusenigmatica:emerald_granite_ore","Emerald Ore - Granite","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_gravel_ore","emendatusenigmatica:emerald_gravel_ore","Emerald Ore - Gravel","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_jasper_ore","emendatusenigmatica:emerald_jasper_ore","Emerald Ore - Jasper","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_marble_ore","emendatusenigmatica:emerald_marble_ore","Emerald Ore - Marble","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_mossy_stone_ore","emendatusenigmatica:emerald_mossy_stone_ore","Emerald Ore - Mossy Stone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_netherrack_ore","emendatusenigmatica:emerald_netherrack_ore","Emerald Ore - Netherrack","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_nylium_soul_soil_ore","emendatusenigmatica:emerald_nylium_soul_soil_ore","Emerald Ore - Nylium Soul Soil","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_ore","emendatusenigmatica:emerald_ore","Emerald Ore","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_raw_marble_ore","emendatusenigmatica:emerald_raw_marble_ore","Emerald Ore - Marble","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_sand_ore","emendatusenigmatica:emerald_sand_ore","Emerald Ore - Sand","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_scoria_ore","emendatusenigmatica:emerald_scoria_ore","Emerald Ore - Scoria","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_slate_ore","emendatusenigmatica:emerald_slate_ore","Emerald Ore - Slate","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_soul_soil_ore","emendatusenigmatica:emerald_soul_soil_ore","Emerald Ore - Soul Soil","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_subzero_ash_ore","emendatusenigmatica:emerald_subzero_ash_ore","Emerald Ore - Subzero Ash Block","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_sulphuric_rock_ore","emendatusenigmatica:emerald_sulphuric_rock_ore","Emerald Ore - Sulphuric Rock","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_violecite_ore","emendatusenigmatica:emerald_violecite_ore","Emerald Ore - Violecite","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:emerald_weathered_limestone_ore","emendatusenigmatica:emerald_weathered_limestone_ore","Emerald Ore - Weathered Limestone","true","forge:ores, forge:ores/emerald, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:enderium_block","emendatusenigmatica:enderium_block","Block of Enderium","true","forge:storage_blocks, forge:storage_blocks/enderium, minecraft:beacon_base_blocks"
"Emendatus Enigmatica","emendatusenigmatica:enigmatic_fortunizer","emendatusenigmatica:enigmatic_fortunizer","Enigmatic Fortunizer","true","emendatusenigmatica:misc/enigmatic_fortunizer"
"Emendatus Enigmatica","emendatusenigmatica:fluix_block","emendatusenigmatica:fluix_block","Block of Fluix","true","forge:storage_blocks, forge:storage_blocks/fluix, minecraft:beacon_base_blocks"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_andesite_ore","emendatusenigmatica:fluorite_andesite_ore","Fluorite Ore - Andesite","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_basalt_ore","emendatusenigmatica:fluorite_basalt_ore","Fluorite Ore - Basalt","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_blackstone_ore","emendatusenigmatica:fluorite_blackstone_ore","Fluorite Ore - Blackstone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_block","emendatusenigmatica:fluorite_block","Block of Fluorite","true","forge:storage_blocks, forge:storage_blocks/fluorite, minecraft:beacon_base_blocks, silentgems:gem_blocks, silentgems:supercharger_pillar/cap"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_blue_netherrack_ore","emendatusenigmatica:fluorite_blue_netherrack_ore","Fluorite Ore - Blue Netherrack","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_brimstone_ore","emendatusenigmatica:fluorite_brimstone_ore","Fluorite Ore - Brimstone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_c_limestone_ore","emendatusenigmatica:fluorite_c_limestone_ore","Fluorite Ore - Limestone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_cryptic_stone_ore","emendatusenigmatica:fluorite_cryptic_stone_ore","Fluorite Ore - Cryptic Stone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_deepslate_ore","emendatusenigmatica:fluorite_deepslate_ore","Fluorite Ore - Deepslate","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_diorite_ore","emendatusenigmatica:fluorite_diorite_ore","Fluorite Ore - Diorite","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_end_stone_ore","emendatusenigmatica:fluorite_end_stone_ore","Fluorite Ore - End Stone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_ether_stone_ore","emendatusenigmatica:fluorite_ether_stone_ore","Fluorite Ore - Ether Stone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_flavolite_ore","emendatusenigmatica:fluorite_flavolite_ore","Fluorite Ore - Flavolite","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_gabbro_ore","emendatusenigmatica:fluorite_gabbro_ore","Fluorite Ore - Gabbro","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_granite_ore","emendatusenigmatica:fluorite_granite_ore","Fluorite Ore - Granite","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_gravel_ore","emendatusenigmatica:fluorite_gravel_ore","Fluorite Ore - Gravel","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_jasper_ore","emendatusenigmatica:fluorite_jasper_ore","Fluorite Ore - Jasper","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_marble_ore","emendatusenigmatica:fluorite_marble_ore","Fluorite Ore - Marble","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_mossy_stone_ore","emendatusenigmatica:fluorite_mossy_stone_ore","Fluorite Ore - Mossy Stone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_netherrack_ore","emendatusenigmatica:fluorite_netherrack_ore","Fluorite Ore - Netherrack","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_nylium_soul_soil_ore","emendatusenigmatica:fluorite_nylium_soul_soil_ore","Fluorite Ore - Nylium Soul Soil","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_ore","emendatusenigmatica:fluorite_ore","Fluorite Ore","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_raw_marble_ore","emendatusenigmatica:fluorite_raw_marble_ore","Fluorite Ore - Marble","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_sand_ore","emendatusenigmatica:fluorite_sand_ore","Fluorite Ore - Sand","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_scoria_ore","emendatusenigmatica:fluorite_scoria_ore","Fluorite Ore - Scoria","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_slate_ore","emendatusenigmatica:fluorite_slate_ore","Fluorite Ore - Slate","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_soul_soil_ore","emendatusenigmatica:fluorite_soul_soil_ore","Fluorite Ore - Soul Soil","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_subzero_ash_ore","emendatusenigmatica:fluorite_subzero_ash_ore","Fluorite Ore - Subzero Ash Block","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_sulphuric_rock_ore","emendatusenigmatica:fluorite_sulphuric_rock_ore","Fluorite Ore - Sulphuric Rock","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_violecite_ore","emendatusenigmatica:fluorite_violecite_ore","Fluorite Ore - Violecite","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:fluorite_weathered_limestone_ore","emendatusenigmatica:fluorite_weathered_limestone_ore","Fluorite Ore - Weathered Limestone","true","forge:ores, forge:ores/fluorite, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_andesite_ore","emendatusenigmatica:gold_andesite_ore","Gold Ore - Andesite","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_basalt_ore","emendatusenigmatica:gold_basalt_ore","Gold Ore - Basalt","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_blackstone_ore","emendatusenigmatica:gold_blackstone_ore","Gold Ore - Blackstone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_blue_netherrack_ore","emendatusenigmatica:gold_blue_netherrack_ore","Gold Ore - Blue Netherrack","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_brimstone_ore","emendatusenigmatica:gold_brimstone_ore","Gold Ore - Brimstone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_c_limestone_ore","emendatusenigmatica:gold_c_limestone_ore","Gold Ore - Limestone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_cryptic_stone_ore","emendatusenigmatica:gold_cryptic_stone_ore","Gold Ore - Cryptic Stone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_deepslate_ore","emendatusenigmatica:gold_deepslate_ore","Gold Ore - Deepslate","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_diorite_ore","emendatusenigmatica:gold_diorite_ore","Gold Ore - Diorite","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_end_stone_ore","emendatusenigmatica:gold_end_stone_ore","Gold Ore - End Stone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_ether_stone_ore","emendatusenigmatica:gold_ether_stone_ore","Gold Ore - Ether Stone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_flavolite_ore","emendatusenigmatica:gold_flavolite_ore","Gold Ore - Flavolite","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_gabbro_ore","emendatusenigmatica:gold_gabbro_ore","Gold Ore - Gabbro","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_granite_ore","emendatusenigmatica:gold_granite_ore","Gold Ore - Granite","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_gravel_ore","emendatusenigmatica:gold_gravel_ore","Gold Ore - Gravel","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_jasper_ore","emendatusenigmatica:gold_jasper_ore","Gold Ore - Jasper","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_marble_ore","emendatusenigmatica:gold_marble_ore","Gold Ore - Marble","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_mossy_stone_ore","emendatusenigmatica:gold_mossy_stone_ore","Gold Ore - Mossy Stone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_netherrack_ore","emendatusenigmatica:gold_netherrack_ore","Gold Ore - Netherrack","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_nylium_soul_soil_ore","emendatusenigmatica:gold_nylium_soul_soil_ore","Gold Ore - Nylium Soul Soil","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_ore","emendatusenigmatica:gold_ore","Gold Ore","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_raw_marble_ore","emendatusenigmatica:gold_raw_marble_ore","Gold Ore - Marble","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_sand_ore","emendatusenigmatica:gold_sand_ore","Gold Ore - Sand","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_scoria_ore","emendatusenigmatica:gold_scoria_ore","Gold Ore - Scoria","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_slate_ore","emendatusenigmatica:gold_slate_ore","Gold Ore - Slate","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_soul_soil_ore","emendatusenigmatica:gold_soul_soil_ore","Gold Ore - Soul Soil","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_subzero_ash_ore","emendatusenigmatica:gold_subzero_ash_ore","Gold Ore - Subzero Ash Block","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_sulphuric_rock_ore","emendatusenigmatica:gold_sulphuric_rock_ore","Gold Ore - Sulphuric Rock","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_violecite_ore","emendatusenigmatica:gold_violecite_ore","Gold Ore - Violecite","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
"Emendatus Enigmatica","emendatusenigmatica:gold_weathered_limestone_ore","emendatusenigmatica:gold_weathered_limestone_ore","Gold Ore - Weathered Limestone","true","forge:ores, forge:ores/gold, infernalexp:planted_quartz_base_blocks, mekanism:atomic_disassembler_ore, minecraft:guarded_by_piglins, silentgear:prospector_hammer_targets"
