"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Immersive Engineering","emendatusenigmatica:aluminum_ingot",5911,"Aluminum Ingot","immersiveengineering:crafting/ingot_aluminum_from_dust","forge:ingots, forge:ingots/aluminum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:aluminum_ingot",5911,"Aluminum Ingot","immersiveengineering:crafting/ingot_aluminum_from_dust_from_blasting","forge:ingots, forge:ingots/aluminum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:aluminum_ingot",5911,"Aluminum Ingot","immersiveengineering:crafting/nugget_aluminum_to_ingot_aluminum","forge:ingots, forge:ingots/aluminum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:aluminum_ingot",5911,"Aluminum Ingot","immersiveengineering:crafting/storage_aluminum_to_ingot_aluminum","forge:ingots, forge:ingots/aluminum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/ingot_aluminum_to_nugget_aluminum","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_chest","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_chest_from_blasting","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_feet","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_feet_from_blasting","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_head","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_head_from_blasting","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_legs","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_nugget",5961,"Aluminum Nugget","immersiveengineering:crafting/nugget_aluminum_recycle_faraday_legs_from_blasting","forge:nuggets, forge:nuggets/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_plate",6092,"Aluminum Plate","immersiveengineering:crafting/plate_aluminum_hammering","forge:plates, forge:plates/aluminum"
"Immersive Engineering","emendatusenigmatica:aluminum_rod",6116,"Aluminum Rod","immersiveengineering:crafting/stick_aluminum","forge:rods, forge:rods/all_metal, forge:rods/aluminum"
"Immersive Engineering","emendatusenigmatica:coke_block",5950,"Block of Coal Coke","immersiveengineering:crafting/coal_coke_to_coke","forge:storage_blocks, forge:storage_blocks/coal_coke, forge:storage_blocks/coke, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:coke_block",5950,"Block of Coal Coke","immersiveengineering:crafting/coke_from_slab","forge:storage_blocks, forge:storage_blocks/coal_coke, forge:storage_blocks/coke, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:coke_gem",5990,"Coal Coke","immersiveengineering:crafting/coke_to_coal_coke","forge:coal_coke, forge:gems, forge:gems/coal_coke, forge:gems/coke"
"Immersive Engineering","emendatusenigmatica:constantan_block",5953,"Block of Constantan","immersiveengineering:crafting/ingot_constantan_to_storage_constantan","forge:storage_blocks, forge:storage_blocks/constantan, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:constantan_block",5953,"Block of Constantan","immersiveengineering:crafting/storage_constantan_from_slab","forge:storage_blocks, forge:storage_blocks/constantan, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:constantan_dust",6020,"Constantan Dust","immersiveengineering:crafting/constantan_mix","forge:dusts, forge:dusts/constantan"
"Immersive Engineering","emendatusenigmatica:constantan_ingot",5922,"Constantan Ingot","immersiveengineering:crafting/ingot_constantan_from_dust","forge:ingots, forge:ingots/constantan, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:constantan_ingot",5922,"Constantan Ingot","immersiveengineering:crafting/ingot_constantan_from_dust_from_blasting","forge:ingots, forge:ingots/constantan, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:constantan_ingot",5922,"Constantan Ingot","immersiveengineering:crafting/nugget_constantan_to_ingot_constantan","forge:ingots, forge:ingots/constantan, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:constantan_ingot",5922,"Constantan Ingot","immersiveengineering:crafting/storage_constantan_to_ingot_constantan","forge:ingots, forge:ingots/constantan, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:constantan_nugget",5972,"Constantan Nugget","immersiveengineering:crafting/ingot_constantan_to_nugget_constantan","forge:nuggets, forge:nuggets/constantan"
"Immersive Engineering","emendatusenigmatica:constantan_plate",6103,"Constantan Plate","immersiveengineering:crafting/plate_constantan_hammering","forge:plates, forge:plates/constantan"
"Immersive Engineering","emendatusenigmatica:copper_block",5929,"Block of Copper","immersiveengineering:crafting/ingot_copper_to_storage_copper","forge:storage_blocks, forge:storage_blocks/copper, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:copper_block",5929,"Block of Copper","immersiveengineering:crafting/storage_copper_from_slab","forge:storage_blocks, forge:storage_blocks/copper, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/ingot_copper","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/ingot_copper_from_blasting","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/ingot_copper_from_dust","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/ingot_copper_from_dust_from_blasting","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/nugget_copper_to_ingot_copper","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_ingot",5910,"Copper Ingot","immersiveengineering:crafting/storage_copper_to_ingot_copper","forge:ingots, forge:ingots/copper, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:copper_nugget",5960,"Copper Nugget","immersiveengineering:crafting/ingot_copper_to_nugget_copper","forge:nuggets, forge:nuggets/copper"
"Immersive Engineering","emendatusenigmatica:copper_plate",6091,"Copper Plate","immersiveengineering:crafting/plate_copper_hammering","forge:plates, forge:plates/copper"
"Immersive Engineering","emendatusenigmatica:electrum_block",5954,"Block of Electrum","immersiveengineering:crafting/ingot_electrum_to_storage_electrum","forge:storage_blocks, forge:storage_blocks/electrum, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:electrum_block",5954,"Block of Electrum","immersiveengineering:crafting/storage_electrum_from_slab","forge:storage_blocks, forge:storage_blocks/electrum, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:electrum_dust",6021,"Electrum Dust","immersiveengineering:crafting/electrum_mix","forge:dusts, forge:dusts/electrum"
"Immersive Engineering","emendatusenigmatica:electrum_ingot",5923,"Electrum Ingot","immersiveengineering:crafting/ingot_electrum_from_dust","forge:ingots, forge:ingots/electrum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:electrum_ingot",5923,"Electrum Ingot","immersiveengineering:crafting/ingot_electrum_from_dust_from_blasting","forge:ingots, forge:ingots/electrum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:electrum_ingot",5923,"Electrum Ingot","immersiveengineering:crafting/nugget_electrum_to_ingot_electrum","forge:ingots, forge:ingots/electrum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:electrum_ingot",5923,"Electrum Ingot","immersiveengineering:crafting/storage_electrum_to_ingot_electrum","forge:ingots, forge:ingots/electrum, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:electrum_nugget",5973,"Electrum Nugget","immersiveengineering:crafting/ingot_electrum_to_nugget_electrum","forge:nuggets, forge:nuggets/electrum"
"Immersive Engineering","emendatusenigmatica:electrum_plate",6104,"Electrum Plate","immersiveengineering:crafting/plate_electrum_hammering","forge:plates, forge:plates/electrum"
"Immersive Engineering","emendatusenigmatica:gold_plate",6087,"Gold Plate","immersiveengineering:crafting/plate_gold_hammering","forge:plates, forge:plates/gold, minecraft:piglin_loved"
"Immersive Engineering","emendatusenigmatica:iron_plate",6086,"Iron Plate","immersiveengineering:crafting/plate_iron_hammering","forge:plates, forge:plates/iron"
"Immersive Engineering","emendatusenigmatica:iron_rod",6110,"Iron Rod","immersiveengineering:crafting/stick_iron","forge:rods, forge:rods/all_metal, forge:rods/iron"
"Immersive Engineering","emendatusenigmatica:lead_block",5932,"Block of Lead","immersiveengineering:crafting/ingot_lead_to_storage_lead","forge:storage_blocks, forge:storage_blocks/lead, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:lead_block",5932,"Block of Lead","immersiveengineering:crafting/storage_lead_from_slab","forge:storage_blocks, forge:storage_blocks/lead, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/ingot_lead","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/ingot_lead_from_blasting","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/ingot_lead_from_dust","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/ingot_lead_from_dust_from_blasting","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/nugget_lead_to_ingot_lead","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_ingot",5913,"Lead Ingot","immersiveengineering:crafting/storage_lead_to_ingot_lead","forge:ingots, forge:ingots/lead, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:lead_nugget",5963,"Lead Nugget","immersiveengineering:crafting/ingot_lead_to_nugget_lead","forge:nuggets, forge:nuggets/lead"
"Immersive Engineering","emendatusenigmatica:lead_plate",6094,"Lead Plate","immersiveengineering:crafting/plate_lead_hammering","forge:plates, forge:plates/lead"
"Immersive Engineering","emendatusenigmatica:nickel_block",5933,"Block of Nickel","immersiveengineering:crafting/ingot_nickel_to_storage_nickel","forge:storage_blocks, forge:storage_blocks/nickel, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:nickel_block",5933,"Block of Nickel","immersiveengineering:crafting/storage_nickel_from_slab","forge:storage_blocks, forge:storage_blocks/nickel, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/ingot_nickel","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/ingot_nickel_from_blasting","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/ingot_nickel_from_dust","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/ingot_nickel_from_dust_from_blasting","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/nugget_nickel_to_ingot_nickel","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_ingot",5914,"Nickel Ingot","immersiveengineering:crafting/storage_nickel_to_ingot_nickel","forge:ingots, forge:ingots/nickel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:nickel_nugget",5964,"Nickel Nugget","immersiveengineering:crafting/ingot_nickel_to_nugget_nickel","forge:nuggets, forge:nuggets/nickel"
"Immersive Engineering","emendatusenigmatica:nickel_plate",6095,"Nickel Plate","immersiveengineering:crafting/plate_nickel_hammering","forge:plates, forge:plates/nickel"
"Immersive Engineering","emendatusenigmatica:silver_block",5931,"Block of Silver","immersiveengineering:crafting/ingot_silver_to_storage_silver","forge:storage_blocks, forge:storage_blocks/silver, resourcefulbees:valid_apiary, silentgems:supercharger_pillar/cap"
"Immersive Engineering","emendatusenigmatica:silver_block",5931,"Block of Silver","immersiveengineering:crafting/storage_silver_from_slab","forge:storage_blocks, forge:storage_blocks/silver, resourcefulbees:valid_apiary, silentgems:supercharger_pillar/cap"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/ingot_silver","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/ingot_silver_from_blasting","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/ingot_silver_from_dust","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/ingot_silver_from_dust_from_blasting","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/nugget_silver_to_ingot_silver","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_ingot",5912,"Silver Ingot","immersiveengineering:crafting/storage_silver_to_ingot_silver","forge:ingots, forge:ingots/silver, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:silver_nugget",5962,"Silver Nugget","immersiveengineering:crafting/ingot_silver_to_nugget_silver","forge:nuggets, forge:nuggets/silver"
"Immersive Engineering","emendatusenigmatica:silver_plate",6093,"Silver Plate","immersiveengineering:crafting/plate_silver_hammering","forge:plates, forge:plates/silver"
"Immersive Engineering","emendatusenigmatica:steel_block",5955,"Block of Steel","immersiveengineering:crafting/ingot_steel_to_storage_steel","forge:storage_blocks, forge:storage_blocks/steel, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:steel_block",5955,"Block of Steel","immersiveengineering:crafting/storage_steel_from_slab","forge:storage_blocks, forge:storage_blocks/steel, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:steel_ingot",5924,"Steel Ingot","immersiveengineering:crafting/ingot_steel_from_dust","forge:ingots, forge:ingots/steel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:steel_ingot",5924,"Steel Ingot","immersiveengineering:crafting/ingot_steel_from_dust_from_blasting","forge:ingots, forge:ingots/steel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:steel_ingot",5924,"Steel Ingot","immersiveengineering:crafting/nugget_steel_to_ingot_steel","forge:ingots, forge:ingots/steel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:steel_ingot",5924,"Steel Ingot","immersiveengineering:crafting/storage_steel_to_ingot_steel","forge:ingots, forge:ingots/steel, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/ingot_steel_to_nugget_steel","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_axe","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_axe_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_pick","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_pick_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_shovel","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_shovel_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_chest","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_chest_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_feet","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_feet_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_head","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_head_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_legs","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_steel_legs_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_sword","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_nugget",5974,"Steel Nugget","immersiveengineering:crafting/nugget_steel_recycle_sword_from_blasting","forge:nuggets, forge:nuggets/steel"
"Immersive Engineering","emendatusenigmatica:steel_plate",6105,"Steel Plate","immersiveengineering:crafting/plate_steel_hammering","forge:plates, forge:plates/steel"
"Immersive Engineering","emendatusenigmatica:steel_rod",6129,"Steel Rod","immersiveengineering:crafting/stick_steel","forge:rods, forge:rods/all_metal, forge:rods/steel"
"Immersive Engineering","emendatusenigmatica:uranium_block",5934,"Block of Uranium","immersiveengineering:crafting/ingot_uranium_to_storage_uranium","forge:storage_blocks, forge:storage_blocks/uranium, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:uranium_block",5934,"Block of Uranium","immersiveengineering:crafting/storage_uranium_from_slab","forge:storage_blocks, forge:storage_blocks/uranium, resourcefulbees:valid_apiary"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/ingot_uranium","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/ingot_uranium_from_blasting","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/ingot_uranium_from_dust","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/ingot_uranium_from_dust_from_blasting","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/nugget_uranium_to_ingot_uranium","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_ingot",5915,"Uranium Ingot","immersiveengineering:crafting/storage_uranium_to_ingot_uranium","forge:ingots, forge:ingots/uranium, minecraft:beacon_payment_items"
"Immersive Engineering","emendatusenigmatica:uranium_nugget",5965,"Uranium Nugget","immersiveengineering:crafting/ingot_uranium_to_nugget_uranium","forge:nuggets, forge:nuggets/uranium"
"Immersive Engineering","emendatusenigmatica:uranium_plate",6096,"Uranium Plate","immersiveengineering:crafting/plate_uranium_hammering","forge:plates, forge:plates/uranium"
"Immersive Engineering","immersiveengineering:alloybrick",4533,"Kiln Brick","immersiveengineering:crafting/alloybrick","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alloybrick",4533,"Kiln Brick","immersiveengineering:crafting/alloybrick_from_slab","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_fence",4594,"Aluminium Fence","immersiveengineering:crafting/alu_fence","forge:fences/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_post",4598,"Aluminium Post","immersiveengineering:crafting/alu_post","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_grate_top",4612,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_grate_top_from_slab","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_grate_top",4612,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_grate_top_from_standard","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_standard",4606,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_standard","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_standard",4606,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_standard_from_slab","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_standard",4606,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_standard_from_wooden_top","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_wooden_top",4618,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_wooden_top_from_grate_top","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_scaffolding_wooden_top",4618,"Aluminium Scaffolding","immersiveengineering:crafting/alu_scaffolding_wooden_top_from_slab","immersiveengineering:scaffoldings/aluminum, resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_slope",4601,"Aluminium Structural Arm","immersiveengineering:crafting/alu_slope","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:alu_wallmount",4596,"Aluminium Wallmount","immersiveengineering:crafting/alu_wallmount","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:armor_faraday_chest",4795,"Faraday Chestplate","immersiveengineering:crafting/armor_faraday_chest",""
"Immersive Engineering","immersiveengineering:armor_faraday_feet",4793,"Faraday Boots","immersiveengineering:crafting/armor_faraday_feet",""
"Immersive Engineering","immersiveengineering:armor_faraday_head",4796,"Faraday Helmet","immersiveengineering:crafting/armor_faraday_head",""
"Immersive Engineering","immersiveengineering:armor_faraday_legs",4794,"Faraday Leggings","immersiveengineering:crafting/armor_faraday_legs",""
"Immersive Engineering","immersiveengineering:armor_steel_chest",4697,"Steel Chestplate","immersiveengineering:crafting/armor_steel_chest",""
"Immersive Engineering","immersiveengineering:armor_steel_feet",4695,"Steel Boots","immersiveengineering:crafting/armor_steel_feet",""
"Immersive Engineering","immersiveengineering:armor_steel_head",4698,"Steel Helmet","immersiveengineering:crafting/armor_steel_head",""
"Immersive Engineering","immersiveengineering:armor_steel_legs",4696,"Steel Leggings","immersiveengineering:crafting/armor_steel_legs",""
"Immersive Engineering","immersiveengineering:axe_steel",4692,"Steel Axe","immersiveengineering:crafting/axe_steel",""
"Immersive Engineering","immersiveengineering:balloon",4583,"Balloon","immersiveengineering:crafting/balloon","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blastbrick",4526,"Blast Brick","immersiveengineering:crafting/blastbrick","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blastbrick",4526,"Blast Brick","immersiveengineering:crafting/blastbrick_from_slab","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blastbrick_reinforced",4527,"Reinforced Blast Brick","immersiveengineering:crafting/blastbrick_reinforced","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blastbrick_reinforced",4527,"Reinforced Blast Brick","immersiveengineering:crafting/blastbrick_reinforced_from_slab","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blastfurnace_preheater",4647,"Blast Furnace Preheater","immersiveengineering:crafting/blastfurnace_preheater","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:blueprint",4791,"Engineer's Blueprint","immersiveengineering:crafting/blueprint_bannerpatterns",""
"Immersive Engineering","immersiveengineering:blueprint",4791,"Engineer's Blueprint","immersiveengineering:crafting/blueprint_bullets",""
"Immersive Engineering","immersiveengineering:blueprint",4791,"Engineer's Blueprint","immersiveengineering:crafting/blueprint_components",""
"Immersive Engineering","immersiveengineering:blueprint",4791,"Engineer's Blueprint","immersiveengineering:crafting/blueprint_molds",""
"Immersive Engineering","immersiveengineering:breaker_switch",4632,"Breaker Switch","immersiveengineering:crafting/breaker_switch","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:buzzsaw",4754,"Buzzsaw","immersiveengineering:crafting/buzzsaw",""
"Immersive Engineering","immersiveengineering:capacitor_hv",4643,"HV Capacitor","immersiveengineering:crafting/capacitor_hv","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:capacitor_lv",4641,"LV Capacitor","immersiveengineering:crafting/capacitor_lv","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:capacitor_mv",4642,"MV Capacitor","immersiveengineering:crafting/capacitor_mv","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:charging_station",4652,"Charging Station","immersiveengineering:crafting/charging_station","resourcefulbees:valid_apiary"
"Immersive Engineering","immersiveengineering:chemthrower",4760,"Chemical Thrower","immersiveengineering:crafting/chemthrower",""
"Immersive Engineering","immersiveengineering:chute_aluminum",4662,"Sheetmetal Chute","immersiveengineering:crafting/chute_aluminum","resourcefulbees:valid_apiary"
